# METHOD: Shadow_Grouping
# Nshots: 1000
1	128.18720195554056
2	118.69670034034628
3	111.35413597872622
4	106.24516647973736
5	103.65194687061047
6	96.11116564141048
7	90.0901835011934
8	85.81781648987561
9	82.8855562446871
10	81.40659869471845
11	74.80323815206218
12	74.3489616047911
13	73.64408965452368
14	73.4538318249239
15	72.93801964717538
16	72.2110988832377
17	71.65638701816228
18	71.24372433686617
19	70.54099615448686
20	70.75680596633211
21	70.14109352180935
22	69.75253495379283
23	69.40902032822609
24	67.94347975462713
25	66.80530865818908
26	64.7411578197013
27	62.453082596848446
28	61.88348453635963
29	61.95056885133911
30	61.93268178000087
31	61.90824365179452
32	61.894468524565845
33	61.80534204545827
34	61.763089944315645
35	61.55646544361189
36	61.53219669359349
37	60.91886524136179
38	61.05376045289252
39	60.957090674413834
40	60.51349774743204
41	60.010491476679974
42	60.0201674933683
43	59.93486858254842
44	59.839021445693504
45	59.79454420120308
46	59.663568510405504
47	59.46963016368177
48	59.24961171431218
49	59.19588584954666
50	59.02094006740584
51	59.05869557476895
52	59.133413861128886
53	58.56361318170226
54	58.465161719021054
55	58.147546885180795
56	57.915135678853126
57	57.78477505545589
58	57.75517349453444
59	57.653578482547886
60	57.56371283583042
61	57.423161934953576
62	57.254240160998364
63	57.057292376598205
64	57.069116846772474
65	57.05899612620027
66	56.786188098639855
67	56.590231624134034
68	55.55462733441595
69	55.41971196405795
70	55.2822367138542
71	55.17891905812197
72	55.104474191307
73	54.997121569394416
74	54.94261322610321
75	54.933047339980725
76	54.93639019378365
77	54.881496348190694
78	54.84307978137827
79	54.16123053620861
80	53.78690400961045
81	53.730546712476766
82	53.77359941473605
83	53.14027760870351
84	53.14572824631292
85	52.875147321660435
86	52.559871095706654
87	52.56173483259816
88	52.44995463108522
89	52.12695340413071
90	52.17461076588823
91	52.10470628122232
92	52.03252798116008
93	50.97987131868355
94	50.86254423858611
95	50.70564341115039
96	50.60684958268302
97	50.629420337825714
98	49.7804111042879
99	49.80798982090232
100	49.77898589698028
101	49.61788880234357
102	49.495828367873386
103	49.486976157986
104	49.48616231338389
105	49.46598245037809
106	49.4706224859414
107	49.448024124026254
108	49.45231969836611
109	49.43538741660458
110	49.44652802961504
111	49.47467263843448
112	49.50196759524559
113	48.89519094324891
114	48.859709563519964
115	48.8595223332449
116	48.85395874750259
117	48.854674989058566
118	48.84010726690282
119	48.834424356194475
120	48.83075640883214
121	48.83095876490321
122	48.798181320422486
123	48.77697538893419
124	48.667143852590094
125	48.6455735235018
126	48.652160609081044
127	48.374382355847594
128	48.062311090148256
129	48.01296668011686
130	47.812054712863954
131	47.79097971387528
132	47.78223552846684
133	47.76672311718361
134	47.75214599470657
135	47.68921108985876
136	47.642832124533015
137	47.58810701767589
138	47.52917423289667
139	47.46733570491754
140	47.471173892481424
141	47.45117929939751
142	47.43717746266613
143	47.428056749245435
144	47.419036750814
145	47.414013006364804
146	47.40936078612813
147	47.395024670420646
148	46.359589622575804
149	46.163058131691024
150	45.834539455950214
151	45.65851692460484
152	45.48837862916308
153	45.47843265948634
154	45.49368086594745
155	45.48012249244545
156	45.4464549693581
157	45.429551072182946
158	45.296217786785256
159	45.256380404586345
160	44.9420659117225
161	44.722243418448414
162	43.09632550060491
163	43.08034013395669
164	43.0803492253238
165	43.075169417247075
166	43.06914572926028
167	43.054509228594696
168	43.02776789440275
169	43.01870902540328
170	42.97989503542839
171	42.8805571287084
172	42.86168226259529
173	42.82903412713779
174	42.491616844018196
175	42.26558720781397
176	41.896648772178075
177	41.76657318324425
178	41.52384023069637
179	41.38342025203406
180	41.332526368935675
181	41.32551921765463
182	41.32580020324218
183	41.32558843198035
184	41.32651432597589
185	41.28232045381643
186	41.2424988571414
187	41.17992414489702
188	41.08314681784492
189	41.033862568035815
