# METHOD: Shadow_Grouping
# Nshots: 1000
1	966.0710912684406
2	913.8558471590563
3	871.1430096722006
4	843.1758490651223
5	828.3302642016516
6	781.3717525134323
7	741.1165545287968
8	712.2908641504054
9	693.8157606215955
10	682.9211214658973
11	640.4592835698948
12	636.4785058334311
13	631.7305625537191
14	629.9213317012453
15	626.1156848667378
16	621.9049307959947
17	618.4795469492694
18	615.5967465737941
19	609.7400082289323
20	611.3233701398694
21	607.0849944619564
22	603.9000614327214
23	601.1949591184737
24	590.5811296199658
25	581.4865430634746
26	568.1569027268528
27	552.6751074215426
28	548.4573667021507
29	548.8982314118532
30	548.4979061518952
31	548.105519599239
32	547.7496688857301
33	546.8615832556181
34	546.2688085505815
35	544.4762126081716
36	544.2407088053628
37	539.1780145578923
38	540.2780381956441
39	539.2723647000221
40	535.3934466525495
41	531.7468005189526
42	531.6555294165452
43	530.8709752095751
44	530.5163476883652
45	530.4843103891819
46	529.5149439866194
47	527.9010998995609
48	526.149634448963
49	525.6628255581982
50	523.9413689811055
51	524.1667410887686
52	524.6910986478432
53	520.7165859342025
54	520.2276898763381
55	517.5984805599019
56	516.0729463000351
57	515.1694403446571
58	515.162596235731
59	514.4198114040457
60	513.5577785878418
61	512.5155560733339
62	510.9583756451556
63	509.0792821040906
64	509.03103028376705
65	508.9304759986326
66	507.08744811458286
67	505.34515074568816
68	498.5415343575194
69	497.3427340987712
70	496.0691631760641
71	495.05681021032575
72	494.2475241451986
73	493.0603998294451
74	492.42002767291507
75	492.23863474681815
76	492.15333363305996
77	491.77869320257184
78	491.5301848063368
79	486.66912636464
80	483.76545454428873
81	483.1265302060272
82	483.4084325146106
83	478.49176508997317
84	478.4548790826799
85	476.32683794564593
86	473.51661763882936
87	473.38805887466043
88	472.50416281331326
89	469.9374109305646
90	470.26765945663726
91	469.5225875906991
92	468.77468638628045
93	460.6233305904351
94	459.76531854757684
95	458.7310788384783
96	457.8710831429629
97	458.0865842452104
98	452.27269735780567
99	452.45380154493927
100	452.17336358971505
101	450.7810521349329
102	449.7146541718452
103	449.48609820230877
104	449.5295193216475
105	449.2718344418354
106	449.28004460027194
107	449.0007325998389
108	449.06528954754
109	448.83497377440557
110	448.9065923104024
111	449.09732815188653
112	449.31258684183
113	444.9176369037865
114	444.56750360348116
115	444.6387743713883
116	444.5106597544304
117	444.54444566098414
118	444.3734371552966
119	444.278964821974
120	444.20026969081067
121	444.15506475835633
122	443.8834586131601
123	443.59510390424066
124	442.73280873873085
125	442.5294791915099
126	442.53998669443547
127	440.24170870425974
128	437.6695261036757
129	437.37926054117406
130	435.61228806185125
131	435.4722150126954
132	435.42380543369796
133	435.2190460450468
134	435.02240334507945
135	434.3955651753263
136	433.99132108726184
137	433.4793059435551
138	432.96874634867305
139	432.4083028675549
140	432.41422006718005
141	432.1884566862757
142	431.9935026585416
143	431.8457737619425
144	431.6994186722597
145	431.65664123729255
146	431.58812606577715
147	431.4179546348366
148	424.296400081782
149	422.5004339756741
150	419.70459891300123
151	418.2102773958739
152	417.09980390202867
153	416.99540657588994
154	417.1009136700592
155	416.92576467347044
156	416.57202713929513
157	416.38292152831656
158	415.1502689547915
159	414.90047432858773
160	412.28239078823344
161	410.37024889944206
162	399.33478496373675
163	399.1593929915042
164	399.13814092527736
165	399.0489318056468
166	398.95083120866593
167	398.78085100443695
168	398.46865787303744
169	398.3683047163485
170	398.0518370169264
171	397.4029183655173
172	397.21529230633416
173	396.9239249715149
174	394.27256194949274
175	392.3410639465359
176	389.40691795190867
177	388.25857442901565
178	386.2680176910015
179	385.0141446868871
180	384.56820364117914
181	384.4969169151699
182	384.4946794408018
183	384.4891514918261
184	384.49092348832767
185	384.07533822917907
186	383.7670791704967
187	383.24832478372235
188	382.2823156590325
189	381.9109672253785
190	381.11771814921536
191	380.97723361060264
192	380.4971530270269
193	380.394382915956
194	380.04543521460704
195	379.5989780025299
196	379.0383358221136
197	378.3402154115104
198	378.0595679562783
199	377.90756781028927
200	377.36506704372033
201	377.1532689888787
202	376.8774185883377
203	376.7287743633405
204	376.44465711378035
205	375.0774007752554
206	374.32323775042533
207	373.52451578666
208	372.8934647615301
209	372.48225689235403
210	371.91202117672435
211	371.46450143355344
212	371.37777400385517
213	371.27755809121896
214	371.1260102210739
215	370.9924401359861
216	370.1562837373374
217	368.7520621473369
218	353.5313007847389
219	344.04194390224416
220	341.62250921799944
221	339.4900288679755
222	332.5385193995378
223	330.720370053469
224	328.97619780951095
225	327.85729810132324
226	326.37218195870616
227	325.244738230071
228	319.7223342436265
229	315.08996298162253
230	313.01411409616856
231	311.69344160889193
232	310.59939759377176
233	308.7337659149533
234	307.7656755534408
235	306.7816971929458
236	305.94997410244355
237	305.3285800611799
238	304.27203435424804
239	303.70064907195444
240	302.520592313569
241	301.3980269007391
242	297.6988381800761
243	296.51993509861524
244	294.29954082297445
245	292.28869820300775
246	291.0807426712738
247	289.88729209901055
248	289.48865526371776
249	289.0464141714681
250	288.5884117340557
251	288.20669043621547
252	286.108896108849
253	285.1336171011847
254	284.1968456811163
255	283.3404738537797
256	282.55154390355597
257	281.86259617995677
258	280.53671014964766
259	279.83816294945586
260	279.19655423492753
261	278.8242151237632
262	278.1995213147461
263	277.55222601941784
264	277.1844397959861
265	276.7043676411329
266	275.12678188641274
267	274.71817895607995
268	274.30325076692407
269	273.656208731706
270	273.1498520836832
271	272.7185123706808
272	271.97855514213177
273	271.4747610101825
274	271.00072837122025
275	270.2384599193158
276	269.751128465297
277	269.3745092772861
278	268.9682323338709
279	266.57395669972334
280	266.14986847131155
281	265.6184137831607
282	265.127876825293
283	264.7496798610434
284	264.0632871471625
285	263.3906067487219
286	262.90855482148004
287	262.375594282499
288	261.80567432337386
289	260.43039778393234
290	259.9266427754323
291	259.41831549513245
292	259.12810472671157
293	258.8023003561895
294	258.4797682376757
295	258.12198561276534
296	257.59791418056443
297	257.04619857521425
298	256.5729773376587
299	255.97406611353364
300	255.38682204414414
301	255.11011834071175
302	254.70703430590447
303	254.26463200521113
304	253.96412734223216
305	253.64146156697393
306	253.34116144607674
307	253.06594041077653
308	252.74109783616728
309	250.76035013548596
310	250.3657869968385
311	249.70491273827665
312	248.81504774527622
313	247.6756408945951
314	247.12934833406266
315	246.78725877868558
316	246.5335548403731
317	246.234574589537
318	245.9184929773425
319	245.53189281039536
320	245.22929226140832
321	244.95178704125695
322	244.3848004378538
323	243.77108952728022
324	243.16756186567073
325	242.9077348581602
326	242.64228912386415
327	242.38018315246688
328	241.9889189194176
329	241.6456915602679
330	241.4351861591297
331	241.226799309034
332	240.98849355929895
